KODE_DESA,PROVINSI,KAB_KOTA,KECAMATAN,DESA,LUAS_DESA,geometry,JUMLAH_PENDUDUK,JUMLAH_KK,KEPADATAN,PRIA,WANITA,ANAK,REMAJA,DEWASA,LANSIA,ISLAM,KRISTEN,KATOLIK,HINDU,BUDHA,KONGHUCU,TIDAK_SEKOLAH,BELUM_TAMAT_SD,TAMAT_SD,SLTP,SLTA,DIPLOMA_I,STRATA_II,STRATA_III,BELUM_KAWIN,KAWIN,CERAI_HIDUP,CERAI_MATI,APARATUR_PEMERINTAHAN,WIRASWASTA,PERTANIAN,PELAJAR_MAHASISWA
3278031002,JAWA BARAT,KOTA TASIKMALAYA,TAWANG,EMPANGSARI,31521.0,"POLYGON ((108.2277037070615 -7.327272655707702, 108.22798152472865 -7.327351054107055, 108.2281412677064 -7.3273941226398165, 108.22832764500583 -7.3274458444493575, 108.22855837327137 -7.327506090033239, 108.2287269718733 -7.327549094714129, 108.22886900270333 -7.3275922909506335, 108.2290110326341 -7.327635488086514, 108.22924829807152 -7.3276684644272905, 108.22934912466343 -7.3276959953730625, 108.22944680812475 -7.32772355239922, 108.22954134755616 -7.327751127411773, 108.22991253913341 -7.327851614959286, 108.22978490644931 -7.328187225759052, 108.22904852986682 -7.328021188426305, 108.22890756922999 -7.328579664718973, 108.22884543596916 -7.328825865820249, 108.22893107391099 -7.328859354774579, 108.22899275571217 -7.328925699560557, 108.22902898130349 -7.329014963568909, 108.2291250576763 -7.329038541094974, 108.22921967085216 -7.329010751144438, 108.22937946059466 -7.3290636016031385, 108.22958898644362 -7.32915627494134, 108.22979532059861 -7.329242474959472, 108.22990744717197 -7.329298276093766, 108.23011945155247 -7.329462917678711, 108.23024772365454 -7.329547443159186, 108.23034516519823 -7.329609403750169, 108.23046272727407 -7.329692581146901, 108.2305239702061 -7.329778654360609, 108.230664579208 -7.330069586841148, 108.23062030108707 -7.330201229602267, 108.23051259288292 -7.330172798435115, 108.2304087292805 -7.33012796273448, 108.2302672038694 -7.330183360972512, 108.23010418556078 -7.330184912303082, 108.2297251402041 -7.330126521121258, 108.22938184110012 -7.330105155028093, 108.2292249381814 -7.330098718580189, 108.22911786489857 -7.330077511667014, 108.22902640924241 -7.330064336599037, 108.22899586197047 -7.329948092929328, 108.22899908064409 -7.329780158926383, 108.22901836031014 -7.329638583153269, 108.22898317793238 -7.329498707998198, 108.22884596387115 -7.329438977725829, 108.22874401402606 -7.329546456602884, 108.22861381557618 -7.329515996565192, 108.22850692395645 -7.329519905018799, 108.22848532044225 -7.329358367893576, 108.22826975114913 -7.329336368677673, 108.22825900515 -7.329154346794837, 108.22816019034155 -7.3291698717913505, 108.22807053872543 -7.329183956973225, 108.22802464991872 -7.329361677398708, 108.22787689220587 -7.3293674483482505, 108.22787815755197 -7.329543260412322, 108.22785422389438 -7.329712972374978, 108.22771885344338 -7.329691967809254, 108.22760557214048 -7.329681792879626, 108.22753400409204 -7.329787483904454, 108.22742713585467 -7.329794532790629, 108.2272348104392 -7.3298079209979505, 108.22723991319248 -7.32999681460052, 108.22724740184714 -7.330163163098689, 108.22723891944162 -7.330295090045581, 108.22713508102021 -7.330286416084448, 108.2269684906044 -7.33029703168188, 108.22673298963679 -7.330345818104206, 108.22648111741069 -7.3303977467577965, 108.22665102902283 -7.330754561772778, 108.22673361196769 -7.3308685661306185, 108.2267878725633 -7.330979633302604, 108.2268105165931 -7.331067381953289, 108.22682060608713 -7.33115836006948, 108.2268248832628 -7.331751724661558, 108.22683134758967 -7.331915287060042, 108.22682115017699 -7.332106530591091, 108.22679710230545 -7.332260546686086, 108.22673283225544 -7.332505902424657, 108.2267209108424 -7.3325963751217955, 108.22667891070421 -7.332746396428263, 108.22663496713108 -7.332889644940337, 108.2266074586683 -7.332999730052677, 108.22645636536998 -7.332974836818437, 108.22636204897043 -7.332982652826388, 108.22623606384434 -7.33295530174496, 108.2260913476386 -7.332946922761494, 108.2258178584085 -7.332960660805043, 108.22578580657074 -7.332876906043566, 108.22579134999182 -7.332773255580491, 108.22558382243648 -7.332776315973376, 108.22547192698886 -7.33278478309046, 108.22531652413932 -7.33277666670898, 108.22523757265691 -7.332730137584974, 108.22514238121698 -7.332708279562667, 108.22499453626989 -7.332696637838751, 108.22484525330685 -7.332684988920278, 108.22468994668475 -7.332668138323129, 108.22464669199229 -7.3327751963174705, 108.22439454007701 -7.33269537608993, 108.22441549068338 -7.332547662443858, 108.22426708995528 -7.332488460972911, 108.22416771936582 -7.33277053603058, 108.22413120329344 -7.332961891976936, 108.22412645936964 -7.333084640443019, 108.22410200500457 -7.333216803012249, 108.22407498217575 -7.333393072831257, 108.22397563766657 -7.333359353650451, 108.22387913141785 -7.333340478679361, 108.22378465583824 -7.333330463829043, 108.2236996510191 -7.333302494014106, 108.22350547569818 -7.3332304151507515, 108.22352581206763 -7.333038610442713, 108.22339141468308 -7.3329861457932, 108.22349359385532 -7.3327736099133745, 108.22328351132603 -7.332643117385146, 108.22319049894344 -7.332620897835341, 108.22304210091329 -7.332630536769045, 108.22291908894584 -7.33258731984813, 108.22282931232394 -7.332558561327744, 108.22271884230179 -7.33255323014663, 108.2225777440687 -7.3325542418839404, 108.22243924037969 -7.332574836358788, 108.2223892245841 -7.332810055838593, 108.22214773233304 -7.332724318971316, 108.22207156964828 -7.3326537779486785, 108.2221416942848 -7.332483854645375, 108.2219946398418 -7.332484585794191, 108.22189680439504 -7.332459336428428, 108.22172527670119 -7.332429488829064, 108.22158170533248 -7.332424181929639, 108.22147599901916 -7.33242855533274, 108.22150658765992 -7.332294005962808, 108.22153532639521 -7.332114205405446, 108.22158759319393 -7.331909870443383, 108.22159803432288 -7.331819247559395, 108.221613427119 -7.331705867331095, 108.22163841388272 -7.331574615775082, 108.2216760648995 -7.331401203102246, 108.22172428834625 -7.331114152994985, 108.22165327607888 -7.330936950578973, 108.22165528606365 -7.330810346719318, 108.22154821457946 -7.330751615593783, 108.22157953436908 -7.330599283929018, 108.22163046387584 -7.33046946499303, 108.22164914459341 -7.330362532903791, 108.22169481126758 -7.330153368582273, 108.22171965324043 -7.329931140708766, 108.22176673724618 -7.329605265969462, 108.22193523062742 -7.329577288959911, 108.22207104084691 -7.329531005350816, 108.22221004725691 -7.329478227737241, 108.22232465955642 -7.329414296731613, 108.22242080517708 -7.329261501016674, 108.22243934919766 -7.3291401303119414, 108.2222514673324 -7.328927753612106, 108.22216012858809 -7.328847500810696, 108.22202926104262 -7.328859889871239, 108.22187862100259 -7.32891748155572, 108.22179342732585 -7.328966100704179, 108.22168794134643 -7.328996522071009, 108.22158310467756 -7.329047163794769, 108.22147777787819 -7.329070845642207, 108.221368955414 -7.329101713972136, 108.22119640159372 -7.329093183003181, 108.22127636121616 -7.328622772821916, 108.22143738302987 -7.3277487666914, 108.22145615637754 -7.327617396424898, 108.22147521121309 -7.327525393081601, 108.22150640509756 -7.3273550812711505, 108.2215301723806 -7.327220570572081, 108.22162853213212 -7.326677219077567, 108.22165434897005 -7.326568055770338, 108.22155365098126 -7.3265334561532995, 108.22101008095154 -7.326424874707413, 108.22079377511369 -7.3263791549732105, 108.22087369606527 -7.326264639800456, 108.22101254059731 -7.32614935840536, 108.22122607112732 -7.325887479422818, 108.22137028101469 -7.325686391013335, 108.22179341113804 -7.325776782771527, 108.2222324709528 -7.325878911581697, 108.22230879371688 -7.325544299029389, 108.22236591235799 -7.325261729344504, 108.22241045308101 -7.3250579933309155, 108.22249395513296 -7.324788358595072, 108.22270714841721 -7.324275006685411, 108.22297991369311 -7.323820283378552, 108.22312836568256 -7.323561180603178, 108.22320523163717 -7.323485356962863, 108.22331943384586 -7.323509444404522, 108.22360916573143 -7.323586108911002, 108.22391204030947 -7.323662679887946, 108.22475164827097 -7.3238352813723395, 108.2248728121316 -7.323832961121468, 108.22513259659308 -7.32419570356808, 108.22521462015965 -7.324525627055266, 108.22524694089464 -7.324696144810446, 108.22526326898571 -7.32480468578683, 108.2252755995903 -7.324897734142326, 108.2253038122222 -7.325037236078799, 108.2253605711345 -7.325362804149279, 108.22542180237531 -7.325769836408028, 108.22551815304138 -7.326196017931068, 108.22569656414618 -7.3267362029126275, 108.2259193280156 -7.326784840047537, 108.22609053015486 -7.326829544447094, 108.22624853923975 -7.326867781821875, 108.2264920783478 -7.326918527866951, 108.2277037070615 -7.327272655707702))",7142.0,2609.0,12098.0,3543.0,3599.0,1678.0,1394.0,2052.0,1637.0,6257.0,607.0,169.0,0.0,87.0,21.0,917.0,624.0,1223.0,1033.0,2552.0,67.0,58.0,3.0,3220.0,3162.0,243.0,517.0,217.0,2295.0,2.0,1608.0
3278011005,JAWA BARAT,KOTA TASIKMALAYA,CIHIDEUNG,TUGUJAYA,31514.0,"POLYGON ((108.20603631132775 -7.339932899582834, 108.20625256590421 -7.3400401698172, 108.2064345005528 -7.34003862208391, 108.20668396439447 -7.3401257403098725, 108.20687157826177 -7.340228052581779, 108.20710943905044 -7.340388053664924, 108.20723449607618 -7.340453499128898, 108.20736388333756 -7.340543790162997, 108.2074682352719 -7.340617674864973, 108.20755973319615 -7.340721052833544, 108.2076939956824 -7.3408275136779935, 108.20784465910475 -7.340856956582456, 108.20793189244392 -7.340879516076029, 108.20803348795613 -7.340881687039428, 108.20812625392455 -7.340866534362249, 108.20821509255353 -7.34091081338255, 108.20826440957586 -7.34107959634548, 108.2083321303246 -7.341244650719261, 108.20837654604179 -7.34136748282225, 108.20845622507579 -7.3415509121441005, 108.20850950361177 -7.341695411613159, 108.20856549810031 -7.34181381365579, 108.20863907163687 -7.341955270718358, 108.20868894893687 -7.342030251693927, 108.20882564588788 -7.342114525364252, 108.20898901763007 -7.342187474771322, 108.20911712965284 -7.3422445106748455, 108.20921018610227 -7.342269923717197, 108.20944274718607 -7.342324949635895, 108.20958951564467 -7.342318729025294, 108.20970963269446 -7.342304019713936, 108.20983432189746 -7.342288638608977, 108.20999947609596 -7.3422497878966055, 108.21016227317142 -7.3422296322908664, 108.2103180123674 -7.342139186573377, 108.21042047572541 -7.342070022412827, 108.21046904091457 -7.3419624625967685, 108.21052776844277 -7.341854829935642, 108.21061779687489 -7.341770992436523, 108.21072123509794 -7.341717257044991, 108.21082415800953 -7.341702032422063, 108.21096066520357 -7.341715543836472, 108.21102646320173 -7.341784613568279, 108.2111080371073 -7.341827495941402, 108.21124155765278 -7.341829436678381, 108.21134773700948 -7.341863449038158, 108.21144564620067 -7.341958368882786, 108.21153053770519 -7.342059178387558, 108.21165136342074 -7.342111919128968, 108.21182384889255 -7.342052709564086, 108.21195690808588 -7.342021353801613, 108.21205520668349 -7.341968491651755, 108.21224303638809 -7.341854141954286, 108.2123776343214 -7.34180391841528, 108.21249662362135 -7.341803066757336, 108.21259079702872 -7.341782108956352, 108.21267474244644 -7.341751082345752, 108.21282274297624 -7.341748574136602, 108.2129285050475 -7.34172463508304, 108.21303419157573 -7.341690543582899, 108.21312974724111 -7.34165944682519, 108.21325981259133 -7.341685317622478, 108.21319219256668 -7.341867627288366, 108.21311182555132 -7.341992800326693, 108.21306601768362 -7.342080057048179, 108.21316319212866 -7.342175175643035, 108.21330833371366 -7.34227825593598, 108.21339033389785 -7.342380533134303, 108.21348359809065 -7.342434918735705, 108.21357627142885 -7.342406727687546, 108.21368178258922 -7.342348020843701, 108.21381182185911 -7.342370268272475, 108.21386150130826 -7.342518416291057, 108.21400178295698 -7.342508780055368, 108.21408836518697 -7.342585609137757, 108.21415306691154 -7.342703947328516, 108.214220463005 -7.342793288678536, 108.21437747114442 -7.342832732044144, 108.21450804910825 -7.342828897334925, 108.21459926914201 -7.342800717078603, 108.21469095322595 -7.342800030895887, 108.21492742006541 -7.343028723995587, 108.21512956787632 -7.343081562763132, 108.21536153270961 -7.343126063915918, 108.21539570424937 -7.3429674154131135, 108.21546044014826 -7.342852959595632, 108.2155395526093 -7.342791079943595, 108.21576444967064 -7.342786569843497, 108.21583689725605 -7.3426237898552245, 108.21588444441261 -7.342522027968414, 108.21610479989766 -7.342491471703227, 108.21611247561128 -7.342347985770118, 108.21609602611176 -7.342078627126114, 108.21609095573405 -7.341777312871898, 108.21614452385171 -7.341558159780448, 108.21622827141863 -7.341499606720674, 108.21629114662016 -7.341565803118499, 108.21641087426349 -7.341667807822262, 108.2165427256673 -7.341639335286288, 108.21663239257191 -7.341570654061627, 108.21675819513564 -7.341534925795372, 108.21689781218532 -7.341577389084421, 108.21707267096804 -7.341677551077339, 108.21719825859378 -7.341658349652334, 108.21731440963333 -7.341698251672199, 108.21746282295197 -7.341648674745727, 108.21759621759242 -7.341633229788897, 108.21771662961982 -7.341626037011167, 108.21752289586601 -7.342846360370402, 108.21752289586601 -7.344036631084862, 108.21759996416807 -7.34524402579035, 108.21816983756901 -7.345253060379605, 108.21827826163349 -7.345261921399754, 108.218980776043 -7.345282955643086, 108.21911586410687 -7.345286233671914, 108.21934943602866 -7.34529189940082, 108.21957054514559 -7.345365650103872, 108.21966347568991 -7.345373674754455, 108.21971909516117 -7.345486447041083, 108.21976207735901 -7.345596699427347, 108.21983644859426 -7.345693717390361, 108.21990793030778 -7.3459706923927115, 108.21981370923635 -7.346175459029382, 108.21990456504466 -7.3463432797177575, 108.21995342701007 -7.346537728432622, 108.21991765467709 -7.346695929972384, 108.2201638773621 -7.346770695110706, 108.22018252660337 -7.346862502401734, 108.22018396731727 -7.347062554792274, 108.22013290471085 -7.347294573584918, 108.22010213890366 -7.34745491641047, 108.2200426541462 -7.347942795922506, 108.22011693365062 -7.348005439998246, 108.22010198871686 -7.348126638033136, 108.22028749817053 -7.3482569264152175, 108.22021489500247 -7.348520434969316, 108.22021099913934 -7.348716688623483, 108.22020693600234 -7.348921221436399, 108.22034194942245 -7.349016844550931, 108.22042957216809 -7.349105905312456, 108.2204866053736 -7.3491921404041705, 108.22046090724609 -7.349389439969855, 108.2206328396349 -7.349554167889721, 108.22060574486028 -7.349767466394667, 108.22080599959827 -7.349857003796899, 108.22077004740083 -7.3499488578527234, 108.22068001717008 -7.350276709301909, 108.22062079231677 -7.350433420665013, 108.22083409621763 -7.350524173051326, 108.22067864210669 -7.351060661819304, 108.22059723007914 -7.351294626744846, 108.22054080121802 -7.351469422575008, 108.22052373838085 -7.351562782095925, 108.2202841302095 -7.35232312830891, 108.22021816763538 -7.352521372162812, 108.21994300296825 -7.352771253289916, 108.21959020342621 -7.352850068075384, 108.21926495101769 -7.352776127615414, 108.21910239316196 -7.3527486919977605, 108.21874006260487 -7.352809083271779, 108.21873509924649 -7.353023561687223, 108.21869584833576 -7.353197923144819, 108.21865595171187 -7.353279041094083, 108.21857530590671 -7.353408151364306, 108.21848939187299 -7.353500970392645, 108.2183409111052 -7.353638829267766, 108.21817202472022 -7.3537609023429695, 108.21804871058055 -7.35383454332873, 108.21786677233473 -7.35381217988737, 108.21784314894319 -7.353906553843558, 108.21763385062275 -7.353879843079483, 108.21743887940181 -7.3538376747680445, 108.21722857833726 -7.3538236408475655, 108.2170214455843 -7.353806101369685, 108.21690682429153 -7.353830648364919, 108.21684047590827 -7.3537387205647065, 108.2166843257221 -7.3536146482965705, 108.21656466822589 -7.353582719665951, 108.21649827667517 -7.353484832058541, 108.21628772290114 -7.35338796158436, 108.21613616555265 -7.353368199881686, 108.2158940779504 -7.3533341677368185, 108.21571419285675 -7.35323113330935, 108.21508971801711 -7.353167058412225, 108.2149730786457 -7.353139576929152, 108.21479820817183 -7.353111022554856, 108.21468306167498 -7.353083532977848, 108.2144110949971 -7.353046735417706, 108.21445379840509 -7.352757291315129, 108.21425941534079 -7.35271397367012, 108.21415784141232 -7.352705761960522, 108.21398207341502 -7.352667459834606, 108.21385228415664 -7.35252223461265, 108.21366248493678 -7.352453863654091, 108.21370138601122 -7.3521973779058385, 108.2134802022506 -7.352093051152565, 108.21290178798819 -7.351825734868953, 108.21213014988757 -7.351492312119717, 108.21170146285328 -7.351130308915799, 108.21013913361514 -7.3497775603852915, 108.20896738803555 -7.348758237301979, 108.20884354509457 -7.348453392309409, 108.20901581113179 -7.348091636419099, 108.20888298756086 -7.347992665128572, 108.20868871421385 -7.347486517687855, 108.20859294271116 -7.347423762995447, 108.20843611803349 -7.346965040403461, 108.2083982152065 -7.346854175578926, 108.20839593812309 -7.346536981995314, 108.20848328657547 -7.346287164720081, 108.20855160627264 -7.3460917726164325, 108.20845446959913 -7.345838698896046, 108.20854819064755 -7.345615980891978, 108.20854750716279 -7.345520821827677, 108.20832487999024 -7.345490693639817, 108.20762272441027 -7.3450516221338376, 108.20752234028481 -7.344940488412021, 108.20744762910584 -7.345000340992158, 108.2073501848642 -7.344892207408634, 108.20717842244727 -7.344702007990463, 108.20691223031622 -7.3443784858775985, 108.20663140801412 -7.344179042328108, 108.20664623423738 -7.3440820819217265, 108.20643988659253 -7.343986706120802, 108.20632685889848 -7.343917779381229, 108.2061697959004 -7.343808564812605, 108.20602879929072 -7.3437230078097855, 108.20589795692621 -7.343634440776043, 108.2057570934162 -7.343585935841475, 108.20561583600306 -7.3435281400108465, 108.20576341924743 -7.3432170654144215, 108.20569961324759 -7.343006065576674, 108.20566105031827 -7.34284049589138, 108.20562236687977 -7.3426583409088835, 108.20560400991815 -7.342501825597992, 108.20559531167532 -7.3423600088065655, 108.20561473703151 -7.34217329156337, 108.20582728909915 -7.341842246621582, 108.20598814363893 -7.341544553937183, 108.20603108626665 -7.341439913320528, 108.20581568424745 -7.341238970601182, 108.20596808516007 -7.34106374309647, 108.20600462731272 -7.34094738881015, 108.20590872900567 -7.340894174126049, 108.20598997106134 -7.340640677724309, 108.20613908764983 -7.340256362340426, 108.20595857303078 -7.340167859158555, 108.2057721192889 -7.340034498692376, 108.20564171309564 -7.339952481421051, 108.20588492485047 -7.339868028785702, 108.20600066669846 -7.339917624597888, 108.20603631132775 -7.339932899582834))",11012.0,3650.0,7481.0,5621.0,5391.0,2900.0,2495.0,3179.0,1603.0,10703.0,210.0,70.0,0.0,24.0,5.0,1839.0,1100.0,2610.0,1743.0,2977.0,66.0,40.0,2.0,5109.0,5161.0,274.0,468.0,208.0,3539.0,11.0,2333.0
